       1      90      63.2535     0.221509      46.0000
       1      91      63.8905     0.168155      70.0000
       1      92      64.5368     0.209981      46.0000
       1      93      65.1920     0.144850     -116.000
       1      94      65.8559     0.110247     -146.000
       1      95      66.5282     0.168155      144.000
       1      96      67.2086     0.206130      148.000
       1      97      67.8970     0.133220     -15.0000
       1      98      68.5930     0.224208     -128.000
       1      99      69.2965     0.264683      33.0000
       1     100      70.0071     0.226312      99.0000
       2       0      69.3109     0.194232      130.000
       2       1      68.5930     0.209284      33.0000
       2       2      67.8822     0.205190      43.0000
       2       3      67.1789     0.152625     -48.0000
       2       4      66.4831     0.220133      33.0000
       2       5      65.7951     0.201877      142.000
       2       6      65.1153     0.205191     -104.000
       2       7      64.4438     0.220133      132.000
       2       8      63.7809     0.185940     -122.000
       2       9      63.1269     0.201877      136.000
       2      10      62.4820     0.218696      44.0000
       2      11      61.8466     0.110507      136.000
       2      12      61.2209     0.253276      142.000
       2      13      60.6053     0.227962      46.0000
       2      14      60.0000     0.201877      142.000
       2      15      59.4054     0.201877     -79.0000
       2      16      58.8218     0.201877     -79.0000
       2      17      58.2495     0.205191      138.000
       2      18      57.6888     0.201877      142.000
       2      19      57.1402     0.205192     -43.0000
       2      20      56.6039    0.0262327     -148.000
       2      21      56.0803     0.201877      142.000
       2      22      55.5698     0.255614      142.000
       2      23      55.0727     0.218696      53.0000
       2      24      54.5894     0.291163      142.000
       2      25      54.1202    0.0262327     -148.000
       2      26      53.6656     0.201877      142.000
       2      27      53.2259    0.0262327     -148.000
       2      28      52.8015    0.0262327     -148.000
       2      29      52.3927     0.201877      142.000
       2      30      52.0000     0.169059     -138.000
       2      31      51.6236     0.201878     -38.0000
       2      32      51.2640    0.0886366     -147.000
       2      33      50.9215     0.201877      142.000
       2      34      50.5964     0.113594      148.000
       2      35      50.2892    0.0262327     -148.000
       2      36      50.0000     0.201877      142.000
       2      37      49.7293     0.201878     -48.0000
       2      38      49.4773     0.218696      51.0000
       2      39      49.2443     0.201878     -27.0000
       2      40      49.0306     0.201878     -14.0000
       2      41      48.8365     0.161029     -10.0000
       2      42      48.6621     0.201877      142.000
       2      43      48.5077     0.161029     -37.0000
       2      44      48.3735     0.271208      42.0000
       2      45      48.2597     0.201877      142.000
       2      46      48.1664         -NaN      149.000
       2      47      48.0937    0.0262327     -148.000
       2      48      48.0416     0.201877      142.000
       2      49      48.0104     0.201877      142.000
       2      50      48.0000     0.161029      80.0000
       2      51      48.0104     0.237700      37.0000
       2      52      48.0416         -NaN      149.000
       2      53      48.0937     0.205191     -15.0000
       2      54      48.1664     0.218696      45.0000
       2      55      48.2597     0.192040      66.0000
       2      56      48.3735     0.182201      84.0000
       2      57      48.5077     0.205192     -43.0000
       2      58      48.6621     0.219510      50.0000
       2      59      48.8365     0.201878     -28.0000
       2      60      49.0306     0.201877      142.000
       2      61      49.2443    0.0262327     -148.000
       2      62      49.4773    0.0262327     -148.000
       2      63      49.7293         -NaN      149.000
       2      64      50.0000     0.201877      142.000
       2      65      50.2892     0.205192     -59.0000
       2      66      50.5964     0.201877      145.000
       2      67      50.9215     0.247977      75.0000
       2      68      51.2640     0.219510      45.0000
       2      69      51.6236     0.161029     -107.000
       2      70      52.0000     0.113594      99.0000
       2      71      52.3927    0.0262327     -148.000
       2      72      52.8015         -NaN      149.000
       2      73      53.2259     0.201877      142.000
       2      74      53.6656     0.220134     -9.00000
       2      75      54.1202     0.220134     -9.00000
       2      76      54.5894     0.161029      103.000
       2      77      55.0727     0.218696      44.0000
       2      78      55.5698     0.218695      142.000
       2      79      56.0803     0.201878     -55.0000
       2      80      56.6039         -NaN      149.000
       2      81      57.1402     0.201877      142.000
       2      82      57.6888    0.0262327     -148.000
       2      83      58.2495     0.205192     -59.0000
       2      84      58.8218     0.201878     -21.0000
       2      85      59.4054         -NaN      149.000
       2      86      60.0000    0.0262327     -36.0000
       2      87      60.6053     0.233847      50.0000
       2      88      61.2209     0.227962     -123.000
       2      89      61.8466     0.152624     -138.000
       2      90      62.4820     0.233847     -143.000
       2      91      63.1269     0.198317      0.00000
       2      92      63.7809     0.220134     -43.0000
       2      93      64.4438     0.218695      142.000
       2      94      65.1153     0.146351     -135.000
       2      95      65.7951     0.345173      142.000
       2      96      66.4831     0.292633      142.000
       2      97      67.1789     0.252432      142.000
       2      98      67.8822     0.206131      142.000
       2      99      68.5930     0.224209     -32.0000
       2     100      69.3109     0.191175     -128.000
       3       0      68.6222     0.131479      80.0000
       3       1      67.8970     0.145243      80.0000
       3       2      67.1789     0.190507     -106.000
       3       3      66.4680     0.220132     -48.0000
       3       4      65.7647     0.219509      33.0000
       3       5      65.0692     0.201877      142.000
       3       6      64.3817     0.219510      50.0000
       3       7      63.7024     0.218696     -59.0000
       3       8      63.0317     0.285975     -122.000
       3       9      62.3699     0.237200      45.0000
       3      10      61.7171     0.237200      45.0000
       3      11      61.0737     0.182201      95.0000
       3      12      60.4401     0.237200      142.000
       3      13      59.8164     0.182200     -140.000
       3      14      59.2030     0.201877      142.000
       3      15      58.6003     0.205192      129.000
       3      16      58.0086     0.201877     -79.0000
       3      17      57.4282     0.201877     -79.0000
       3      18      56.8595    0.0262327     -148.000
       3      19      56.3028     0.220134     -43.0000
       3      20      55.7584     0.201877      142.000
       3      21      55.2268    0.0262327     -148.000
       3      22      54.7083     0.201877      142.000
       3      23      54.2033     0.201878     -17.0000
       3      24      53.7122         -NaN      149.000
       3      25      53.2353         -NaN      149.000
       3      26      52.7731     0.201877      142.000
       3      27      52.3259    0.0262327     -148.000
       3      28      51.8941     0.201877      142.000
       3      29      51.4781     0.201877      142.000
       3      30      51.0784     0.201877      142.000
       3      31      50.6952    0.0262327     -148.000
       3      32      50.3289     0.201877      142.000
       3      33      49.9800     0.201877      142.000
       3      34      49.6488    0.0262327     -148.000
       3      35      49.3356    0.0262327     -148.000
       3      36      49.0408    0.0262327     -148.000
       3      37      48.7647    0.0262327     -148.000
       3      38      48.5077    0.0262327     -148.000
       3      39      48.2701    0.0262327     -148.000
       3      40      48.0521    0.0262327     -148.000
       3      41      47.8539     0.161029     -10.0000
       3      42      47.6760     0.201877      142.000
       3      43      47.5184     0.201877      142.000
       3      44      47.3814         -NaN      149.000
       3      45      47.2652     0.201877      142.000
       3      46      47.1699    0.0262326      137.000
       3      47      47.0956         -NaN      149.000
       3      48      47.0425    0.0262327     -148.000
       3      49      47.0106     0.201877      142.000
       3      50      47.0000         -NaN      149.000
       3      51      47.0106     0.201877      142.000
       3      52      47.0425         -NaN      149.000
       3      53      47.0956     0.182201      95.0000
       3      54      47.1699     0.247977      77.0000
       3      55      47.2652     0.192040      66.0000
       3      56      47.3814     0.205191     -33.0000
       3      57      47.5184     0.219510      45.0000
       3      58      47.6760     0.201878     -28.0000
       3      59      47.8539     0.205192      130.000
       3      60      48.0521    0.0262327     -148.000
       3      61      48.2701     0.201877      142.000
       3      62      48.5077     0.201877      142.000
       3      63      48.7647    0.0262327     -148.000
       3      64      49.0408     0.201877      142.000
       3      65      49.3356     0.201877      142.000
       3      66      49.6488     0.219510      142.000
       3      67      49.9800     0.205192      134.000
       3      68      50.3289     0.205192      125.000
       3      69      50.6952     0.205192      147.000
       3      70      51.0784     0.161029     -107.000
       3      71      51.4781     0.201877      142.000
       3      72      51.8941         -NaN      149.000
       3      73      52.3259         -NaN      149.000
       3      74      52.7731     0.219510      42.0000
       3      75      53.2353     0.219510      42.0000
       3      76      53.7122     0.201877      142.000
       3      77      54.2033         -NaN      149.000
       3      78      54.7083     0.201877      142.000
       3      79      55.2268         -NaN      149.000
       3      80      55.7584     0.201877      142.000
       3      81      56.3028     0.201877      142.000
       3      82      56.8595     0.201877      142.000
       3      83      57.4282     0.205192     -59.0000
       3      84      58.0086     0.217320      37.0000
       3      85      58.6003    0.0262327     -148.000
       3      86      59.2030         -NaN      149.000
       3      87      59.8164     0.182201      132.000
       3      88      60.4401     0.205190      45.0000
       3      89      61.0737     0.190508     -43.0000
       3      90      61.7171     0.218696     -138.000
       3      91      62.3699     0.193880     -59.0000
       3      92      63.0317     0.220134     -43.0000
       3      93      63.7024     0.228371      142.000
       3      94      64.3817     0.146351     -135.000
       3      95      65.0692     0.253276      142.000
       3      96      65.7647     0.237199     -107.000
       3      97      66.4680     0.176532      94.0000
       3      98      67.1789     0.201876     -125.000
       3      99      67.8970     0.253276     -32.0000
       3     100      68.6222     0.176532     -116.000
       4       0      67.9412     0.114481      80.0000
       4       1      67.2086     0.140289      80.0000
       4       2      66.4831     0.161029     -111.000
       4       3      65.7647    0.0262327     -148.000
       4       4      65.0538         -NaN      149.000
       4       5      64.3506    0.0262327     -148.000
       4       6      63.6553     0.201877      142.000
       4       7      62.9682     0.201877      142.000
       4       8      62.2896     0.215317      45.0000
       4       9      61.6198     0.161029     -22.0000
       4      10      60.9590     0.205191      45.0000
       4      11      60.3075     0.220133      45.0000
       4      12      59.6657     0.220133      45.0000
       4      13      59.0339     0.161029     -31.0000
       4      14      58.4123     0.201877      142.000
       4      15      57.8014     0.161029      79.0000
       4      16      57.2014     0.161029      79.0000
       4      17      56.6127         -NaN      149.000
       4      18      56.0357         -NaN      149.000
       4      19      55.4707     0.201877      142.000
       4      20      54.9181         -NaN      149.000
       4      21      54.3783     0.201877      142.000
       4      22      53.8516     0.201877      142.000
       4      23      53.3385     0.201878     -17.0000
       4      24      52.8394     0.201877      142.000
       4      25      52.3546     0.201877      142.000
       4      26      51.8845         -NaN      149.000
       4      27      51.4296     0.201877      142.000
       4      28      50.9902     0.201877      142.000
       4      29      50.5668    0.0262327     -148.000
       4      30      50.1597         -NaN      149.000
       4      31      49.7695     0.201877      142.000
       4      32      49.3964     0.201877      142.000
       4      33      49.0408         -NaN      149.000
       4      34      48.7032    0.0262327     -148.000
       4      35      48.3839    0.0262327     -148.000
       4      36      48.0833     0.201877      142.000
       4      37      47.8017    0.0262327     -148.000
       4      38      47.5395     0.201877      142.000
       4      39      47.2969    0.0262327     -148.000
       4      40      47.0744    0.0262327     -148.000
       4      41      46.8722         -NaN      149.000
       4      42      46.6905     0.201877      142.000
       4      43      46.5296     0.201877      142.000
       4      44      46.3897    0.0262327     -148.000
       4      45      46.2709         -NaN      149.000
       4      46      46.1736    0.0262327     -148.000
       4      47      46.0977     0.201877      142.000
       4      48      46.0435         -NaN      149.000
       4      49      46.0109     0.201877      142.000
       4      50      46.0000         -NaN      149.000
       4      51      46.0109     0.201877      142.000
       4      52      46.0435         -NaN      149.000
       4      53      46.0977     0.218695     -118.000
       4      54      46.1736     0.237200      45.0000
       4      55      46.2709     0.220133      45.0000
       4      56      46.3897     0.161029     -31.0000
       4      57      46.5296     0.220134     -43.0000
       4      58      46.6905     0.220133      50.0000
       4      59      46.8722     0.219510      50.0000
       4      60      47.0744     0.201877      142.000
       4      61      47.2969         -NaN      149.000
       4      62      47.5395     0.201877      142.000
       4      63      47.8017     0.201877      142.000
       4      64      48.0833    0.0262327     -148.000
       4      65      48.3839     0.201877      142.000
       4      66      48.7032         -NaN      149.000
       4      67      49.0408     0.201878     -24.0000
       4      68      49.3964     0.201877      142.000
       4      69      49.7695     0.161029     -107.000
       4      70      50.1597     0.220134      142.000
       4      71      50.5668         -NaN      149.000
       4      72      50.9902         -NaN      149.000
       4      73      51.4296         -NaN      149.000
       4      74      51.8845     0.201877      142.000
       4      75      52.3546    0.0262326      137.000
       4      76      52.8394    0.0262327     -148.000
       4      77      53.3385     0.201877      142.000
       4      78      53.8516    0.0262327     -148.000
       4      79      54.3783         -NaN      149.000
       4      80      54.9181    0.0262327     -148.000
       4      81      55.4707     0.201877      142.000
       4      82      56.0357    0.0262327     -148.000
       4      83      56.6127         -NaN      149.000
       4      84      57.2014     0.201878     -21.0000
       4      85      57.8014         -NaN      149.000
       4      86      58.4123     0.201877      142.000
       4      87      59.0339     0.219510      50.0000
       4      88      59.6657     0.223071      45.0000
       4      89      60.3075     0.205191     -48.0000
       4      90      60.9590         -NaN      149.000
       4      91      61.6198     0.220133      37.0000
       4      92      62.2896         -NaN      149.000
       4      93      62.9682         -NaN      149.000
       4      94      63.6553     0.205192     -43.0000
       4      95      64.3506     0.139455     -111.000
       4      96      65.0538     0.285975     -111.000
       4      97      65.7647     0.205192      139.000
       4      98      66.4831     0.217320      33.0000
       4      99      67.2086     0.161029     -111.000
       4     100      67.9412     0.166686      37.0000
       5       0      67.2681     0.161029      10.0000
       5       1      66.5282     0.201877      142.000
       5       2      65.7951         -NaN      149.000
       5       3      65.0692         -NaN      149.000
       5       4      64.3506         -NaN      149.000
       5       5      63.6396     0.201877      142.000
       5       6      62.9365         -NaN      149.000
       5       7      62.2415    0.0262327     -148.000
       5       8      61.5549    0.0262327     -148.000
       5       9      60.8769         -NaN      149.000
       5      10      60.2080     0.201877      142.000
       5      11      59.5483         -NaN      149.000
       5      12      58.8982     0.217320      45.0000
       5      13      58.2580         -NaN      149.000
       5      14      57.6281    0.0262327     -148.000
       5      15      57.0088     0.201877      142.000
       5      16      56.4004    0.0262327     -148.000
       5      17      55.8032         -NaN      149.000
       5      18      55.2178    0.0262327     -148.000
       5      19      54.6443     0.201877      142.000
       5      20      54.0833         -NaN      149.000
       5      21      53.5350    0.0262327     -148.000
       5      22      53.0000     0.201877      142.000
       5      23      52.4786         -NaN      149.000
       5      24      51.9711         -NaN      149.000
       5      25      51.4781    0.0262327     -148.000
       5      26      51.0000    0.0262327     -148.000
       5      27      50.5371     0.201877      142.000
       5      28      50.0899    0.0262327     -148.000
       5      29      49.6588         -NaN      149.000
       5      30      49.2443     0.201877      142.000
       5      31      48.8467     0.201877      142.000
       5      32      48.4665    0.0262327     -148.000
       5      33      48.1041    0.0262327     -148.000
       5      34      47.7598    0.0262327     -148.000
       5      35      47.4342     0.201877      142.000
       5      36      47.1275     0.201878     -59.0000
       5      37      46.8402     0.201877      142.000
       5      38      46.5725     0.201877      142.000
       5      39      46.3249    0.0262327     -148.000
       5      40      46.0977     0.201877      142.000
       5      41      45.8912     0.201877      142.000
       5      42      45.7056    0.0262327     -148.000
       5      43      45.5412     0.201877      142.000
       5      44      45.3982    0.0262327     -148.000
       5      45      45.2769         -NaN      149.000
       5      46      45.1774     0.201877      142.000
       5      47      45.0999     0.201877      142.000
       5      48      45.0444    0.0262327     -148.000
       5      49      45.0111    0.0262327     -148.000
       5      50      45.0000     0.201877      142.000
       5      51      45.0111     0.201877      142.000
       5      52      45.0444    0.0262327     -148.000
       5      53      45.0999     0.201877      142.000
       5      54      45.1774     0.205191      45.0000
       5      55      45.2769    0.0262327     -148.000
       5      56      45.3982     0.201878     -31.0000
       5      57      45.5412    0.0262327     -148.000
       5      58      45.7056         -NaN      149.000
       5      59      45.8912         -NaN      149.000
       5      60      46.0977         -NaN      149.000
       5      61      46.3249     0.201877      142.000
       5      62      46.5725         -NaN      149.000
       5      63      46.8402     0.201877      142.000
       5      64      47.1275     0.201877      142.000
       5      65      47.4342     0.201877      142.000
       5      66      47.7598    0.0262327     -148.000
       5      67      48.1041     0.205192      134.000
       5      68      48.4665    0.0262327     -148.000
       5      69      48.8467         -NaN      149.000
       5      70      49.2443    0.0262327     -148.000
       5      71      49.6588    0.0262327     -148.000
       5      72      50.0899     0.201877      142.000
       5      73      50.5371    0.0262327     -148.000
       5      74      51.0000     0.201877      142.000
       5      75      51.4781         -NaN      149.000
       5      76      51.9711     0.201877      142.000
       5      77      52.4786         -NaN      149.000
       5      78      53.0000         -NaN      149.000
       5      79      53.5350     0.201877      142.000
       5      80      54.0833         -NaN      149.000
       5      81      54.6443     0.201877      142.000
       5      82      55.2178         -NaN      149.000
       5      83      55.8032         -NaN      149.000
       5      84      56.4004     0.205192     -59.0000
       5      85      57.0088    0.0262327     -148.000
       5      86      57.6281     0.201877      142.000
       5      87      58.2580    0.0262327     -148.000
       5      88      58.8982     0.201878     -31.0000
       5      89      59.5483     0.161029     -31.0000
       5      90      60.2080     0.201877      142.000
       5      91      60.8769     0.201877      142.000
       5      92      61.5549    0.0262327     -148.000
       5      93      62.2415     0.201877      142.000
       5      94      62.9365     0.201878     -59.0000
       5      95      63.6396     0.205191      45.0000
       5      96      64.3506    0.0262327     -148.000
       5      97      65.0692    0.0262327     -148.000
       5      98      65.7951     0.161029     -6.00000
       5      99      66.5282     0.161029     -6.00000
       5     100      67.2681     0.203078      33.0000
       6       0      66.6033         -NaN      149.000
       6       1      65.8559    0.0262327     -148.000
       6       2      65.1153     0.201877      142.000
       6       3      64.3817    0.0262327     -148.000
       6       4      63.6553         -NaN      149.000
       6       5      62.9365     0.201877      142.000
       6       6      62.2254    0.0262327     -148.000
       6       7      61.5224         -NaN      149.000
       6       8      60.8276     0.201877      142.000
       6       9      60.1415     0.201877      142.000
       6      10      59.4643     0.201877      142.000
       6      11      58.7963     0.201877      142.000
       6      12      58.1378     0.201877      142.000
       6      13      57.4891         -NaN      149.000
       6      14      56.8507         -NaN      149.000
       6      15      56.2228     0.201877      142.000
       6      16      55.6058     0.201877      142.000
       6      17      55.0000    0.0262327     -148.000
       6      18      54.4059     0.201877      142.000
       6      19      53.8238         -NaN      149.000
       6      20      53.2541    0.0262327     -148.000
       6      21      52.6973    0.0262326      137.000
       6      22      52.1536     0.201877      142.000
       6      23      51.6236    0.0262327     -148.000
       6      24      51.1077     0.201877      142.000
       6      25      50.6063     0.201877      142.000
       6      26      50.1199         -NaN      149.000
       6      27      49.6488    0.0262327     -148.000
       6      28      49.1935         -NaN      149.000
       6      29      48.7545    0.0262327     -148.000
       6      30      48.3322         -NaN      149.000
       6      31      47.9270         -NaN      149.000
       6      32      47.5395         -NaN      149.000
       6      33      47.1699    0.0262327     -148.000
       6      34      46.8188     0.201877      142.000
       6      35      46.4866     0.201877      142.000
       6      36      46.1736         -NaN      149.000
       6      37      45.8803    0.0262327     -148.000
       6      38      45.6070     0.201877      142.000
       6      39      45.3542     0.201877      142.000
       6      40      45.1221     0.201877      142.000
       6      41      44.9110    0.0262327     -148.000
       6      42      44.7214    0.0262327     -148.000
       6      43      44.5533         -NaN      149.000
       6      44      44.4072     0.201877      142.000
       6      45      44.2832         -NaN      149.000
       6      46      44.1814     0.201877      142.000
       6      47      44.1022     0.201877      142.000
       6      48      44.0454         -NaN      149.000
       6      49      44.0114         -NaN      149.000
       6      50      44.0000    0.0262327     -148.000
       6      51      44.0114     0.201877      142.000
       6      52      44.0454         -NaN      149.000
       6      53      44.1022    0.0262327     -148.000
       6      54      44.1814    0.0262327     -148.000
       6      55      44.2832         -NaN      149.000
       6      56      44.4072    0.0262327     -148.000
       6      57      44.5533    0.0262327     -148.000
       6      58      44.7214     0.219510     -118.000
       6      59      44.9110     0.201877      142.000
       6      60      45.1221     0.201877      142.000
       6      61      45.3542     0.201877      142.000
       6      62      45.6070     0.201877      142.000
       6      63      45.8803         -NaN      149.000
       6      64      46.1736     0.201877      142.000
       6      65      46.4866     0.201877      142.000
       6      66      46.8188     0.201877      142.000
       6      67      47.1699     0.205192      134.000
       6      68      47.5395     0.201877      142.000
       6      69      47.9270         -NaN      149.000
       6      70      48.3322         -NaN      149.000
       6      71      48.7545    0.0262327     -148.000
       6      72      49.1935     0.201877      142.000
       6      73      49.6488     0.201877      142.000
       6      74      50.1199         -NaN      149.000
       6      75      50.6063     0.201877      142.000
       6      76      51.1077     0.201877      142.000
       6      77      51.6236     0.201877      142.000
       6      78      52.1536    0.0262327     -148.000
       6      79      52.6973         -NaN      149.000
       6      80      53.2541     0.201877      142.000
       6      81      53.8238    0.0262327     -148.000
       6      82      54.4059         -NaN      149.000
       6      83      55.0000         -NaN      149.000
       6      84      55.6058     0.201877      142.000
       6      85      56.2228         -NaN      149.000
       6      86      56.8507     0.201877      142.000
       6      87      57.4891     0.201877      142.000
       6      88      58.1378     0.205192     -43.0000
       6      89      58.7963         -NaN      149.000
       6      90      59.4643     0.255613      37.0000
       6      91      60.1415         -NaN      149.000
       6      92      60.8276     0.285975      37.0000
       6      93      61.5224         -NaN      149.000
       6      94      62.2254     0.201877      142.000
       6      95      62.9365     0.245005      42.0000
       6      96      63.6553         -NaN      149.000
       6      97      64.3817     0.201877      142.000
       6      98      65.1153    0.0262327     -148.000
       6      99      65.8559     0.201877      142.000
