       0       0      70.7107     0.627650     -23.0000
       0       1      70.0071     0.606949     -24.0000
       0       2      69.3109     0.536048     -24.0000
       0       3      68.6222     0.433185     -24.0000
       0       4      67.9412     0.329059      25.0000
       0       5      67.2681     0.324912      27.0000
       0       6      66.6033     0.341164      26.0000
       0       7      65.9469     0.299694      17.0000
       0       8      65.2993     0.300955      22.0000
       0       9      64.6607     0.307867      22.0000
       0      10      64.0312     0.278539      19.0000
       0      11      63.4114     0.259484      23.0000
       0      12      62.8013     0.252498      111.000
       0      13      62.2013     0.267261      66.0000
       0      14      61.6117     0.355263      62.0000
       0      15      61.0328     0.438135      63.0000
       0      16      60.4649     0.496550      61.0000
       0      17      59.9083     0.407668      48.0000
       0      18      59.3633     0.448733      48.0000
       0      19      58.8303     0.514448      54.0000
       0      20      58.3095     0.324436      54.0000
       0      21      57.8014     0.330047      83.0000
       0      22      57.3062     0.418056     -132.000
       0      23      56.8243     0.422474     -134.000
       0      24      56.3560     0.283319      91.0000
       0      25      55.9017     0.218185      55.0000
       0      26      55.4617     0.227738      57.0000
       0      27      55.0364     0.260347      59.0000
       0      28      54.6260     0.208381      88.0000
       0      29      54.2310     0.238728     -19.0000
       0      30      53.8516     0.224508      5.00000
       0      31      53.4883     0.287354      6.00000
       0      32      53.1413     0.355121     -9.00000
       0      33      52.8110     0.247449     -14.0000
       0      34      52.4976     0.274948     -13.0000
       0      35      52.2015     0.450227     -96.0000
       0      36      51.9230     0.598921     -98.0000
       0      37      51.6624     0.658927     -98.0000
       0      38      51.4198     0.605555     -98.0000
       0      39      51.1957     0.628560     -98.0000
       0      40      50.9902     0.592719     -98.0000
       0      41      50.8035     0.495061     -97.0000
       0      42      50.6360     0.349934     -20.0000
       0      43      50.4876     0.426721     -28.0000
       0      44      50.3587     0.503436     -23.0000
       0      45      50.2494     0.521267     -29.0000
       0      46      50.1597     0.548089     -22.0000
       0      47      50.0899     0.540691     -29.0000
       0      48      50.0400     0.500043     -29.0000
       0      49      50.0100     0.509834     -31.0000
       0      50      50.0000     0.561955     -31.0000
       0      51      50.0100     0.486049     -39.0000
       0      52      50.0400     0.590643     -52.0000
       0      53      50.0899     0.611449     -52.0000
       0      54      50.1597     0.539990     -52.0000
       0      55      50.2494     0.459414     -11.0000
       0      56      50.3587     0.532532     -11.0000
       0      57      50.4876     0.581461     -18.0000
       0      58      50.6360     0.560474     -9.00000
       0      59      50.8035     0.439410     -6.00000
       0      60      50.9902     0.383714      0.00000
       0      61      51.1957     0.320718      3.00000
       0      62      51.4198     0.234034     -21.0000
       0      63      51.6624     0.240576     -37.0000
       0      64      51.9230     0.384426      148.000
       0      65      52.2015     0.523865     -145.000
       0      66      52.4976     0.504477     -145.000
       0      67      52.8110     0.357436     -144.000
       0      68      53.1413     0.194955     -143.000
       0      69      53.4883     0.334104      50.0000
       0      70      53.8516     0.366240      48.0000
       0      71      54.2310     0.415012      20.0000
       0      72      54.6260     0.484285      22.0000
       0      73      55.0364     0.464249      17.0000
       0      74      55.4617     0.373209      40.0000
       0      75      55.9017     0.428358      0.00000
       0      76      56.3560     0.501033     -3.00000
       0      77      56.8243     0.483875     -2.00000
       0      78      57.3062     0.497853     -2.00000
       0      79      57.8014     0.432331      0.00000
       0      80      58.3095     0.273842     -13.0000
       0      81      58.8303     0.266930      13.0000
       0      82      59.3633     0.277896      13.0000
       0      83      59.9083     0.310716      68.0000
       0      84      60.4649     0.336358      71.0000
       0      85      61.0328     0.454200      78.0000
       0      86      61.6117     0.354146      87.0000
       0      87      62.2013     0.289658      101.000
       0      88      62.8013     0.325778      103.000
       0      89      63.4114     0.373505      109.000
       0      90      64.0312     0.266227      109.000
       0      91      64.6607     0.230120      35.0000
       0      92      65.2993     0.241213      38.0000
       0      93      65.9469     0.297311      48.0000
       0      94      66.6033     0.362628      68.0000
       0      95      67.2681     0.381572      48.0000
       0      96      67.9412     0.421420      58.0000
       0      97      68.6222     0.434174      54.0000
       0      98      69.3109     0.370137      54.0000
       0      99      70.0071     0.336361      75.0000
       0     100      70.7107     0.291607      18.0000
       1       0      70.0071     0.680184     -23.0000
       1       1      69.2965     0.628644     -23.0000
       1       2      68.5930     0.514475     -23.0000
       1       3      67.8970     0.415343     -23.0000
       1       4      67.2086     0.341447      25.0000
       1       5      66.5282     0.326737      25.0000
       1       6      65.8559     0.330417      25.0000
       1       7      65.1920     0.355062      21.0000
       1       8      64.5368     0.309064      23.0000
       1       9      63.8905     0.317013      23.0000
       1      10      63.2535     0.287430      22.0000
       1      11      62.6259     0.300524      22.0000
       1      12      62.0081     0.260722      23.0000
       1      13      61.4003     0.284884      80.0000
       1      14      60.8030     0.420290      65.0000
       1      15      60.2163     0.550234      63.0000
       1      16      59.6406     0.524941      60.0000
       1      17      59.0762     0.465484      60.0000
       1      18      58.5235     0.369953      54.0000
       1      19      57.9828     0.381093      55.0000
       1      20      57.4543     0.269300      66.0000
       1      21      56.9386     0.298989      72.0000
       1      22      56.4358     0.290155      88.0000
       1      23      55.9464     0.383435      97.0000
       1      24      55.4707     0.393785      99.0000
       1      25      55.0091     0.385909      92.0000
       1      26      54.5619     0.330041      92.0000
       1      27      54.1295     0.296962      92.0000
       1      28      53.7122     0.251798     -17.0000
       1      29      53.3104     0.300215     -3.00000
       1      30      52.9245     0.315596      3.00000
       1      31      52.5547     0.382766      6.00000
       1      32      52.2015     0.335342     -21.0000
       1      33      51.8652     0.295226     -11.0000
       1      34      51.5461     0.358942     -99.0000
       1      35      51.2445     0.497206     -98.0000
       1      36      50.9608     0.640485     -97.0000
       1      37      50.6952     0.701099     -98.0000
       1      38      50.4480     0.707929     -98.0000
       1      39      50.2195     0.642496     -98.0000
       1      40      50.0100     0.589173     -97.0000
       1      41      49.8197     0.506679     -97.0000
       1      42      49.6488     0.371934     -96.0000
       1      43      49.4975     0.372659     -24.0000
       1      44      49.3660     0.371807     -22.0000
       1      45      49.2544     0.405168     -22.0000
       1      46      49.1630     0.413240     -22.0000
       1      47      49.0918     0.426620     -29.0000
       1      48      49.0408     0.410023     -37.0000
       1      49      49.0102     0.363893     -36.0000
       1      50      49.0000     0.379729     -33.0000
       1      51      49.0102     0.324303     -8.00000
       1      52      49.0408     0.354624     -34.0000
       1      53      49.0918     0.326459     -55.0000
       1      54      49.1630     0.354800     -10.0000
       1      55      49.2544     0.395564     -13.0000
       1      56      49.3660     0.461225     -11.0000
       1      57      49.4975     0.473761     -8.00000
       1      58      49.6488     0.472093     -2.00000
       1      59      49.8197     0.364631      0.00000
       1      60      50.0100     0.266221      8.00000
       1      61      50.2195     0.311899      23.0000
       1      62      50.4480     0.249403      29.0000
       1      63      50.6952     0.295646     -149.000
       1      64      50.9608     0.461099     -144.000
       1      65      51.2445     0.549999     -144.000
       1      66      51.5461     0.534958     -144.000
       1      67      51.8652     0.417755     -145.000
       1      68      52.2015     0.265863      52.0000
       1      69      52.5547     0.358266      51.0000
       1      70      52.9245     0.385978      55.0000
       1      71      53.3104     0.405534      20.0000
       1      72      53.7122     0.438458      17.0000
       1      73      54.1295     0.381993      11.0000
       1      74      54.5619     0.403902      3.00000
       1      75      55.0091     0.433762      1.00000
       1      76      55.4707     0.462516     -3.00000
       1      77      55.9464     0.504827     -6.00000
       1      78      56.4358     0.466543     -6.00000
       1      79      56.9386     0.436012     -1.00000
       1      80      57.4543     0.304049      3.00000
       1      81      57.9828     0.306177      16.0000
       1      82      58.5235     0.253204      16.0000
       1      83      59.0762     0.358593      71.0000
       1      84      59.6406     0.406040      77.0000
       1      85      60.2163     0.441580      75.0000
       1      86      60.8030     0.348148      100.000
       1      87      61.4003     0.282796      104.000
       1      88      62.0081     0.277266      115.000
       1      89      62.6259     0.297990      109.000
